gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	PSC.0149	PSC.0174	PSC.0177	PSC.0186	PSC.0187	PSC.0188	PSC.0190	PSC.0202	PSC.0203	PSC.0209	PSC.0219	PSC.0228	PSC.0230	PSC.0231	V2	uniprotID	geneID	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	transcript_ID
g5206.t1	164.9538819	1.786445731	0.610490146	2.926248267	0.00343077	0.013306423	161	95	17	341	52	56	15	281	129	533	387	69	620	11	sp	A2AVA0	SVEP1_MOUSE	27.7	426	268	14	3088	4311	373	776	1.98E-26	123	Phel_contig_12224
g5206.t1	164.9538819	1.786445731	0.610490146	2.926248267	0.00343077	0.013306423	161	95	17	341	52	56	15	281	129	533	387	69	620	11	sp	A2AVA0	SVEP1_MOUSE	27.7	426	268	14	3088	4311	373	776	1.98E-26	123	Phel_contig_163
g5206.t1	164.9538819	1.786445731	0.610490146	2.926248267	0.00343077	0.013306423	161	95	17	341	52	56	15	281	129	533	387	69	620	11	sp	A2AVA0	SVEP1_MOUSE	26.168	428	252	15	1129	2349	373	757	8.32E-22	107	Phel_contig_1077
g5206.t1	164.9538819	1.786445731	0.610490146	2.926248267	0.00343077	0.013306423	161	95	17	341	52	56	15	281	129	533	387	69	620	11	sp	A2AVA0	SVEP1_MOUSE	26.168	428	252	15	1129	2349	373	757	8.32E-22	107	Phel_contig_12224
g5206.t1	164.9538819	1.786445731	0.610490146	2.926248267	0.00343077	0.013306423	161	95	17	341	52	56	15	281	129	533	387	69	620	11	sp	A2AVA0	SVEP1_MOUSE	26.168	428	252	15	1129	2349	373	757	8.32E-22	107	Phel_contig_163
g5208.t1	2546.330251	2.054613311	0.575061399	3.572859026	0.000353105	0.001984171	1712	1655	1343	4160	672	962	364	3380	2847	9922	6995	485	6987	58	sp	P10079	FBP1_STRPU	40.768	807	464	6	37	2424	185	988	0	605	Phel_contig_5796
g5208.t1	2546.330251	2.054613311	0.575061399	3.572859026	0.000353105	0.001984171	1712	1655	1343	4160	672	962	364	3380	2847	9922	6995	485	6987	58	sp	P10079	FBP1_STRPU	40.768	807	464	6	37	2424	185	988	0	605	Phel_contig_5797
g5208.t1	2546.330251	2.054613311	0.575061399	3.572859026	0.000353105	0.001984171	1712	1655	1343	4160	672	962	364	3380	2847	9922	6995	485	6987	58	sp	P10079	FBP1_STRPU	42.083	720	404	5	22	2148	218	935	0	580	Phel_contig_5796
g5208.t1	2546.330251	2.054613311	0.575061399	3.572859026	0.000353105	0.001984171	1712	1655	1343	4160	672	962	364	3380	2847	9922	6995	485	6987	58	sp	P10079	FBP1_STRPU	42.083	720	404	5	22	2148	218	935	0	580	Phel_contig_5797
g5208.t1	2546.330251	2.054613311	0.575061399	3.572859026	0.000353105	0.001984171	1712	1655	1343	4160	672	962	364	3380	2847	9922	6995	485	6987	58	sp	P10079	FBP1_STRPU	42.659	722	363	6	238	2256	176	895	1.66E-176	556	Phel_contig_5796
g5208.t1	2546.330251	2.054613311	0.575061399	3.572859026	0.000353105	0.001984171	1712	1655	1343	4160	672	962	364	3380	2847	9922	6995	485	6987	58	sp	P10079	FBP1_STRPU	42.659	722	363	6	238	2256	176	895	1.66E-176	556	Phel_contig_5797
g5208.t1	2546.330251	2.054613311	0.575061399	3.572859026	0.000353105	0.001984171	1712	1655	1343	4160	672	962	364	3380	2847	9922	6995	485	6987	58	sp	P10079	FBP1_STRPU	43.338	683	374	5	22	2037	256	936	1.25E-171	544	Phel_contig_5796
g5208.t1	2546.330251	2.054613311	0.575061399	3.572859026	0.000353105	0.001984171	1712	1655	1343	4160	672	962	364	3380	2847	9922	6995	485	6987	58	sp	P10079	FBP1_STRPU	43.338	683	374	5	22	2037	256	936	1.25E-171	544	Phel_contig_5797
g5208.t1	2546.330251	2.054613311	0.575061399	3.572859026	0.000353105	0.001984171	1712	1655	1343	4160	672	962	364	3380	2847	9922	6995	485	6987	58	sp	P10079	FBP1_STRPU	44.3	307	170	1	1336	2256	172	477	6.51E-72	266	Phel_contig_5796
g5208.t1	2546.330251	2.054613311	0.575061399	3.572859026	0.000353105	0.001984171	1712	1655	1343	4160	672	962	364	3380	2847	9922	6995	485	6987	58	sp	P10079	FBP1_STRPU	44.3	307	170	1	1336	2256	172	477	6.51E-72	266	Phel_contig_5797
g5208.t1	2546.330251	2.054613311	0.575061399	3.572859026	0.000353105	0.001984171	1712	1655	1343	4160	672	962	364	3380	2847	9922	6995	485	6987	58	sp	P10079	FBP1_STRPU	35.814	430	213	6	1132	2262	22	441	2.27E-61	233	Phel_contig_5796
g5208.t1	2546.330251	2.054613311	0.575061399	3.572859026	0.000353105	0.001984171	1712	1655	1343	4160	672	962	364	3380	2847	9922	6995	485	6987	58	sp	P10079	FBP1_STRPU	35.814	430	213	6	1132	2262	22	441	2.27E-61	233	Phel_contig_5797
g5236.t1	232.7055326	2.585588918	0.841373898	3.073055778	0.002118789	0.008899	0	124	479	1114	57	127	0	293	252	146	535	35	727	73	sp	Q498L0	C170B_XENLA	38.421	190	104	3	4	534	5	194	2.87E-31	138	Phel_contig_5839
g5239.t1	1471.158071	-3.071144509	0.378102876	-8.122510307	4.57E-16	4.39E-14	671	1459	303	325	2396	1917	2465	575	404	472	269	2403	321	3197	sp	Q75J93	CPAS1_DICDI	36.602	724	421	16	160	2295	57	754	8.98E-131	416	Phel_contig_39
g5292.t1	61.05243823	0.907534059	0.229634231	3.952085266	7.75E-05	0.000559024	52	41	86	109	31	48	17	93	77	95	102	56	135	15	sp	Q9DFZ4	CHUR_XENLA	53.097	113	52	1	1	339	1	112	4.50E-40	132	Phel_contig_10803
g5322.t1	111.7541895	1.95516263	0.769820045	2.539765811	0.011092672	0.035042914	147	56	36	260	24	27	7	161	73	456	263	19	306	0	sp	A2AVA0	SVEP1_MOUSE	29.496	417	261	14	2890	4104	435	830	2.65E-33	145	Phel_contig_1077
g5322.t1	111.7541895	1.95516263	0.769820045	2.539765811	0.011092672	0.035042914	147	56	36	260	24	27	7	161	73	456	263	19	306	0	sp	A2AVA0	SVEP1_MOUSE	29.496	417	261	14	2890	4104	435	830	2.65E-33	145	Phel_contig_12224
g5322.t1	111.7541895	1.95516263	0.769820045	2.539765811	0.011092672	0.035042914	147	56	36	260	24	27	7	161	73	456	263	19	306	0	sp	A2AVA0	SVEP1_MOUSE	29.496	417	261	14	2890	4104	435	830	2.65E-33	145	Phel_contig_163
g5322.t1	111.7541895	1.95516263	0.769820045	2.539765811	0.011092672	0.035042914	147	56	36	260	24	27	7	161	73	456	263	19	306	0	sp	A2AVA0	SVEP1_MOUSE	33.099	284	171	9	2053	2889	373	642	1.11E-26	124	Phel_contig_1077
g5322.t1	111.7541895	1.95516263	0.769820045	2.539765811	0.011092672	0.035042914	147	56	36	260	24	27	7	161	73	456	263	19	306	0	sp	A2AVA0	SVEP1_MOUSE	33.099	284	171	9	2053	2889	373	642	1.11E-26	124	Phel_contig_12224
g5322.t1	111.7541895	1.95516263	0.769820045	2.539765811	0.011092672	0.035042914	147	56	36	260	24	27	7	161	73	456	263	19	306	0	sp	A2AVA0	SVEP1_MOUSE	33.099	284	171	9	2053	2889	373	642	1.11E-26	124	Phel_contig_163
g5322.t1	111.7541895	1.95516263	0.769820045	2.539765811	0.011092672	0.035042914	147	56	36	260	24	27	7	161	73	456	263	19	306	0	sp	A2AVA0	SVEP1_MOUSE	26.027	438	238	19	523	1737	375	759	7.31E-22	107	Phel_contig_1077
g5322.t1	111.7541895	1.95516263	0.769820045	2.539765811	0.011092672	0.035042914	147	56	36	260	24	27	7	161	73	456	263	19	306	0	sp	A2AVA0	SVEP1_MOUSE	26.027	438	238	19	523	1737	375	759	7.31E-22	107	Phel_contig_12224
g5322.t1	111.7541895	1.95516263	0.769820045	2.539765811	0.011092672	0.035042914	147	56	36	260	24	27	7	161	73	456	263	19	306	0	sp	A2AVA0	SVEP1_MOUSE	26.027	438	238	19	523	1737	375	759	7.31E-22	107	Phel_contig_163
g5326.t1	40.76182286	1.940993583	0.762582838	2.545288834	0.010918738	0.034592048	54	25	7	101	10	4	2	79	24	144	125	6	81	1	sp	P10079	FBP1_STRPU	40.554	397	190	5	58	1116	426	820	5.96E-80	271	Phel_contig_5796
g5326.t1	40.76182286	1.940993583	0.762582838	2.545288834	0.010918738	0.034592048	54	25	7	101	10	4	2	79	24	144	125	6	81	1	sp	P10079	FBP1_STRPU	40.554	397	190	5	58	1116	426	820	5.96E-80	271	Phel_contig_5797
g5326.t1	40.76182286	1.940993583	0.762582838	2.545288834	0.010918738	0.034592048	54	25	7	101	10	4	2	79	24	144	125	6	81	1	sp	P10079	FBP1_STRPU	34.356	489	238	6	58	1281	502	988	5.27E-79	268	Phel_contig_5796
g5326.t1	40.76182286	1.940993583	0.762582838	2.545288834	0.010918738	0.034592048	54	25	7	101	10	4	2	79	24	144	125	6	81	1	sp	P10079	FBP1_STRPU	34.356	489	238	6	58	1281	502	988	5.27E-79	268	Phel_contig_5797
g5326.t1	40.76182286	1.940993583	0.762582838	2.545288834	0.010918738	0.034592048	54	25	7	101	10	4	2	79	24	144	125	6	81	1	sp	P10079	FBP1_STRPU	40.263	380	181	5	109	1116	177	554	7.42E-79	268	Phel_contig_5796
g5326.t1	40.76182286	1.940993583	0.762582838	2.545288834	0.010918738	0.034592048	54	25	7	101	10	4	2	79	24	144	125	6	81	1	sp	P10079	FBP1_STRPU	40.263	380	181	5	109	1116	177	554	7.42E-79	268	Phel_contig_5797
g5326.t1	40.76182286	1.940993583	0.762582838	2.545288834	0.010918738	0.034592048	54	25	7	101	10	4	2	79	24	144	125	6	81	1	sp	P10079	FBP1_STRPU	37.028	397	204	4	58	1116	350	744	1.32E-76	261	Phel_contig_5796
g5326.t1	40.76182286	1.940993583	0.762582838	2.545288834	0.010918738	0.034592048	54	25	7	101	10	4	2	79	24	144	125	6	81	1	sp	P10079	FBP1_STRPU	37.028	397	204	4	58	1116	350	744	1.32E-76	261	Phel_contig_5797
g5326.t1	40.76182286	1.940993583	0.762582838	2.545288834	0.010918738	0.034592048	54	25	7	101	10	4	2	79	24	144	125	6	81	1	sp	P10079	FBP1_STRPU	37.626	396	201	5	58	1113	274	667	8.33E-72	248	Phel_contig_5796
g5326.t1	40.76182286	1.940993583	0.762582838	2.545288834	0.010918738	0.034592048	54	25	7	101	10	4	2	79	24	144	125	6	81	1	sp	P10079	FBP1_STRPU	37.626	396	201	5	58	1113	274	667	8.33E-72	248	Phel_contig_5797
g5326.t1	40.76182286	1.940993583	0.762582838	2.545288834	0.010918738	0.034592048	54	25	7	101	10	4	2	79	24	144	125	6	81	1	sp	P10079	FBP1_STRPU	43.448	290	131	4	250	1119	185	441	5.94E-59	212	Phel_contig_5796
g5326.t1	40.76182286	1.940993583	0.762582838	2.545288834	0.010918738	0.034592048	54	25	7	101	10	4	2	79	24	144	125	6	81	1	sp	P10079	FBP1_STRPU	43.448	290	131	4	250	1119	185	441	5.94E-59	212	Phel_contig_5797
g5326.t1	40.76182286	1.940993583	0.762582838	2.545288834	0.010918738	0.034592048	54	25	7	101	10	4	2	79	24	144	125	6	81	1	sp	P10079	FBP1_STRPU	40.086	232	119	3	478	1116	172	402	1.70E-43	167	Phel_contig_5796
g5326.t1	40.76182286	1.940993583	0.762582838	2.545288834	0.010918738	0.034592048	54	25	7	101	10	4	2	79	24	144	125	6	81	1	sp	P10079	FBP1_STRPU	40.086	232	119	3	478	1116	172	402	1.70E-43	167	Phel_contig_5797
g5504.t1	7.284032351	2.21060578	0.796041511	2.776998119	0.00548635	0.019614227	2	3	4	14	7	2	1	53	16	2	9	1	8	0	sp	B7ZCC9	AGRG4_MOUSE	29.011	617	378	18	868	2670	2372	2944	5.77E-46	184	Phel_contig_3210
g5540.t1	1912.455497	-4.095783296	0.608174903	-6.734548356	1.64E-11	6.91E-10	262	475	228	315	1701	1577	5435	189	239	305	200	4130	360	4572	sp	Q9C0D7	ZC12C_HUMAN	49.618	393	166	9	709	1797	171	561	4.66E-104	346	Phel_contig_34
g5550.t1	23.19506075	-2.257861616	0.89707398	-2.516917965	0.011838639	0.036831121	33	0	16	13	126	50	3	5	12	0	7	50	18	3	sp	P41383	TBA2_PATVU	96.629	356	12	0	22	1089	77	432	0	701	Phel_contig_8899
g5554.t1	144.5715286	-1.458706727	0.423599906	-3.443595489	0.000574034	0.002958187	69	77	93	111	305	469	136	149	102	46	80	130	84	102	sp	P41383	TBA2_PATVU	84.318	440	48	1	1	1257	1	440	0	736	Phel_contig_8899
g5619.t1	1874.462025	-1.825398768	0.402954714	-4.530034531	5.90E-06	5.98E-05	688	1507	705	1220	2432	1723	3528	1027	646	805	921	3531	2177	2344	sp	P21580	TNAP3_HUMAN	29.821	560	290	17	223	1635	60	605	6.77E-57	215	Phel_contig_5341
g5688.t2	1431.100212	-2.019233599	0.461218825	-4.378038128	1.20E-05	0.00010998	960	749	589	672	855	1189	3372	855	681	423	599	1940	1233	2426	sp	P91620	SIF2_DROME	41.509	1060	510	19	1660	4761	812	1787	0	747	Phel_contig_188
g5770.t1	348.5501857	-3.167388427	0.52812833	-5.997384059	2.01E-09	5.22E-08	147	126	51	73	504	658	443	131	186	39	52	527	60	1144	sp	Q60636	PRDM1_MOUSE	56.915	188	72	4	1048	1593	517	701	3.56E-57	213	Phel_contig_13629
g5770.t1	348.5501857	-3.167388427	0.52812833	-5.997384059	2.01E-09	5.22E-08	147	126	51	73	504	658	443	131	186	39	52	527	60	1144	sp	Q60636	PRDM1_MOUSE	56.915	188	72	4	1048	1593	517	701	3.56E-57	213	Phel_contig_9841
g5770.t1	348.5501857	-3.167388427	0.52812833	-5.997384059	2.01E-09	5.22E-08	147	126	51	73	504	658	443	131	186	39	52	527	60	1144	sp	Q60636	PRDM1_MOUSE	46.893	177	57	3	1	429	70	243	5.33E-44	174	Phel_contig_13629
g5770.t1	348.5501857	-3.167388427	0.52812833	-5.997384059	2.01E-09	5.22E-08	147	126	51	73	504	658	443	131	186	39	52	527	60	1144	sp	Q60636	PRDM1_MOUSE	46.893	177	57	3	1	429	70	243	5.33E-44	174	Phel_contig_9841
g579.t1	569.4687576	-2.163464124	0.416909537	-5.189289121	2.11E-07	3.23E-06	420	632	265	214	488	366	1363	300	195	252	253	816	321	618	sp	Q91754	GCKR_XENLA	32.453	644	367	11	1	1920	21	600	6.57E-122	378	Phel_contig_13077
g579.t1	569.4687576	-2.163464124	0.416909537	-5.189289121	2.11E-07	3.23E-06	420	632	265	214	488	366	1363	300	195	252	253	816	321	618	sp	Q91754	GCKR_XENLA	32.453	644	367	11	1	1920	21	600	6.57E-122	378	Phel_contig_3167
g5807.t1	8871.187344	-4.375608903	0.620632901	-7.050236781	1.79E-12	9.12E-11	2248	18269	690	691	4203	2858	31293	1470	1134	838	1009	11261	1280	8082	sp	Q9TZM3	LRK1_CAEEL	32.785	729	396	18	6472	8592	1643	2299	5.41E-92	339	Phel_contig_765
g5807.t1	8871.187344	-4.375608903	0.620632901	-7.050236781	1.79E-12	9.12E-11	2248	18269	690	691	4203	2858	31293	1470	1134	838	1009	11261	1280	8082	sp	Q9TZM3	LRK1_CAEEL	31.404	691	379	19	2857	4887	727	1336	6.11E-78	293	Phel_contig_765
g5807.t1	8871.187344	-4.375608903	0.620632901	-7.050236781	1.79E-12	9.12E-11	2248	18269	690	691	4203	2858	31293	1470	1134	838	1009	11261	1280	8082	sp	Q9TZM3	LRK1_CAEEL	26.728	651	354	23	166	2076	25	566	1.34E-37	160	Phel_contig_765
g5845.t1	52.3176924	1.228127207	0.254460107	4.82640372	1.39E-06	1.69E-05	24	31	67	131	52	31	6	102	76	75	79	33	117	19	sp	Q9QXA6	BAT1_MOUSE	42.857	441	244	3	7	1329	4	436	1.40E-108	347	Phel_contig_11436
g585.t1	493.9070913	-1.276186558	0.363352781	-3.512252077	0.000444326	0.002396155	480	1008	494	245	465	406	592	251	203	495	352	637	414	314	sp	Q5ZLX2	IF2A_CHICK	73.377	308	81	1	1	921	1	308	6.26E-151	429	Phel_contig_5769
g5864.t1	77.76648888	1.110635822	0.397556498	2.793655308	0.0052116	0.018763042	55	91	100	70	43	32	11	75	109	185	165	50	227	19	sp	Q92562	FIG4_HUMAN	43.978	714	314	12	55	2022	222	907	0	563	Phel_contig_15824
g5871.t1	620.2091857	-2.031038746	0.356942355	-5.69010295	1.27E-08	2.66E-07	703	1185	533	173	564	600	787	221	217	249	372	1230	282	590	sp	Q6EE31	TCPQ_CHICK	70.857	525	153	0	1	1575	1	525	0	799	Phel_contig_120
g6011.t1	9.804970256	-2.771784203	0.75389837	-3.67660193	0.000236361	0.001423104	8	4	2	1	37	20	0	5	7	0	3	19	4	24	sp	P46023	GR101_LYMST	38.528	462	283	1	967	2352	585	1045	1.24E-104	353	Phel_contig_15446
g6042.t1	48.09497638	1.285008943	0.37069026	3.466530096	0.000527223	0.002759595	32	22	42	90	49	34	4	154	62	51	112	20	91	16	sp	Q8N0X4	CLYBL_HUMAN	50.831	301	125	3	127	966	42	340	4.26E-97	293	Phel_contig_13113
g6120.t1	90.25891393	-3.661056894	1.277442457	-2.865927051	0.0041579	0.01560623	2	5	84	4	42	388	4	1	5	1	6	8	0	546	sp	Q9VCA2	ORCT_DROME	36.096	543	289	10	46	1560	1	523	2.80E-81	268	Phel_contig_22211
g6126.t1	71.47467598	2.719929839	0.332057633	8.191137817	2.59E-16	2.62E-14	16	6	105	189	19	32	2	187	134	118	134	16	237	26	sp	Q9UBI9	HDC_HUMAN	50.5	200	96	2	1048	1638	341	540	1.73E-62	217	Phel_contig_7747
g6126.t1	71.47467598	2.719929839	0.332057633	8.191137817	2.59E-16	2.62E-14	16	6	105	189	19	32	2	187	134	118	134	16	237	26	sp	Q9UBI9	HDC_HUMAN	50.476	105	51	1	145	459	94	197	7.12E-28	121	Phel_contig_7747
g6152.t1	23.16165969	0.981230349	0.387209124	2.534109573	0.011273347	0.035493186	8	8	25	52	37	19	4	59	34	19	33	14	53	9	sp	P13216	ADX_CHICK	64.602	113	40	0	349	687	22	134	5.21E-40	137	Phel_contig_18875
g622.t1	4.722883055	1.788504939	0.632853233	2.826097497	0.004711892	0.017307938	0	5	6	6	2	2	0	15	10	4	7	2	19	2	sp	Q9PTU6	ENDOU_PAROL	34.066	364	218	9	67	1122	25	378	4.88E-69	225	Phel_contig_19062
g6228.t1	146.1763871	-0.960372571	0.383547985	-2.503917652	0.012282662	0.03791862	180	311	248	85	144	142	96	119	95	112	49	175	131	88	sp	Q9NVP1	DDX18_HUMAN	68.431	510	122	4	592	2004	160	669	0	670	Phel_contig_6564
g6232.t1	7.709316279	-2.572144564	0.79813901	-3.222677416	0.001269985	0.005764492	4	9	5	0	43	6	6	0	3	1	3	3	8	10	sp	Q9VCA2	ORCT_DROME	41.348	549	274	8	1	1581	1	523	2.04E-116	358	Phel_contig_22211
g6274.t1	47.8880537	1.36084164	0.291255664	4.672326785	2.98E-06	3.32E-05	24	16	73	90	25	31	8	92	106	39	97	22	102	36	sp	Q9QX47	SON_MOUSE	61.386	101	39	0	88	390	2336	2436	3.64E-34	129	Phel_contig_10702
g6279.t1	189.4675567	-1.094460115	0.325967504	-3.3575743	0.000786296	0.003857241	153	165	246	126	242	163	260	168	127	95	114	245	152	197	sp	O75486	SUPT3_HUMAN	49.153	236	115	2	148	849	17	249	1.11E-75	241	Phel_contig_2346
g6281.t1	4420.798097	-4.520714004	0.52973335	-8.53394261	1.41E-17	1.83E-15	2785	3220	889	396	5942	3807	9940	371	755	212	167	9869	239	9627	sp	Q03347	RUNX1_MOUSE	45.455	341	142	10	91	1053	22	338	1.16E-76	252	Phel_contig_291
g6308.t1	35.13637307	-1.028129848	0.315524957	-3.258473932	0.001120132	0.005184313	27	39	19	23	53	34	38	31	33	29	37	66	24	19	sp	P06027	LECE_HELCR	39.655	116	64	2	322	651	3	118	2.84E-24	97.4	Phel_contig_14850
g6309.t1	42.25484599	-3.348707458	1.244563008	-2.690669284	0.007130885	0.024480352	2	1	25	1	21	135	0	0	18	7	4	3	5	287	sp	Q5ZJZ5	BDH_CHICK	40.606	165	69	5	73	510	66	220	3.23E-31	119	Phel_contig_886
g6314.t1	446.4447627	-2.642161473	0.335928735	-7.865244008	3.68E-15	3.09E-13	296	726	115	150	514	503	735	255	127	125	162	1012	128	514	sp	Q5U3Y5	SFT2A_RAT	57.669	163	65	2	1	489	1	159	1.37E-53	170	Phel_contig_4889
g6332.t1	43.42335409	1.311237672	0.533581083	2.457429086	0.013993543	0.042089602	7	21	68	81	40	32	2	62	27	53	32	52	276	12	sp	Q8BZ20	PAR12_MOUSE	29.675	647	377	19	151	1962	76	687	1.76E-86	288	Phel_contig_12085
g6348.t1	33.62450216	-3.374770708	0.936980985	-3.601749408	0.000316083	0.001808422	8	2	15	0	132	59	4	2	12	10	6	14	2	158	sp	Q8BGC3	MOT12_MOUSE	27.014	422	228	12	1	1218	1	358	2.43E-32	132	Phel_contig_25452
g6399.t3	218.3979681	-1.843335633	0.446246304	-4.130758321	3.62E-05	0.00028958	180	90	173	55	198	272	360	121	138	37	130	499	170	301	sp	Q9BT23	LIMD2_HUMAN	46.296	108	55	1	517	840	2	106	1.65E-26	108	Phel_contig_5442
g6399.t4	358.5581148	-1.538429819	0.350935303	-4.383798972	1.17E-05	0.000107496	466	202	274	107	312	394	466	332	189	239	200	514	227	612	sp	Q9BT23	LIMD2_HUMAN	46.296	108	55	1	574	897	2	106	2.82E-26	108	Phel_contig_5442
g644.t1	675.8913487	-1.059716221	0.272965908	-3.882229202	0.000103503	0.000707923	740	944	618	423	443	602	768	653	467	512	472	893	628	699	sp	Q66HR2	MARE1_RAT	55.159	252	88	6	43	750	11	253	3.51E-88	266	Phel_contig_6400
g6442.t1	910.8751332	-1.444143839	0.269071392	-5.367140019	8.00E-08	1.38E-06	1024	1363	731	458	748	842	998	500	544	728	487	1728	743	925	sp	Q8VDM4	PSMD2_MOUSE	74.552	892	217	4	31	2706	26	907	0	1270	Phel_contig_6928
g6471.t1	382.0174577	-0.816564259	0.282668196	-2.888773025	0.003867481	0.014671135	326	190	254	373	324	467	217	398	297	310	348	638	435	744	sp	Q9Z2K9	IDHC_MICME	75.728	412	98	2	7	1239	4	414	0	667	Phel_contig_2449
g6474.t1	73.55323529	3.458664453	0.362185102	9.549438776	1.30E-21	3.18E-19	11	6	102	119	28	14	3	142	128	187	191	10	344	5	sp	Q9UGM3	DMBT1_HUMAN	28.715	498	294	18	28	1389	363	843	2.49E-33	139	Phel_contig_11488
g6474.t1	73.55323529	3.458664453	0.362185102	9.549438776	1.30E-21	3.18E-19	11	6	102	119	28	14	3	142	128	187	191	10	344	5	sp	Q9UGM3	DMBT1_HUMAN	28.715	498	294	18	28	1389	363	843	2.49E-33	139	Phel_contig_1748
g6474.t1	73.55323529	3.458664453	0.362185102	9.549438776	1.30E-21	3.18E-19	11	6	102	119	28	14	3	142	128	187	191	10	344	5	sp	Q9UGM3	DMBT1_HUMAN	28.715	498	294	18	28	1389	363	843	2.49E-33	139	Phel_contig_2588
g6474.t1	73.55323529	3.458664453	0.362185102	9.549438776	1.30E-21	3.18E-19	11	6	102	119	28	14	3	142	128	187	191	10	344	5	sp	Q9UGM3	DMBT1_HUMAN	25.636	511	302	16	28	1371	102	597	2.45E-25	115	Phel_contig_11488
g6474.t1	73.55323529	3.458664453	0.362185102	9.549438776	1.30E-21	3.18E-19	11	6	102	119	28	14	3	142	128	187	191	10	344	5	sp	Q9UGM3	DMBT1_HUMAN	25.636	511	302	16	28	1371	102	597	2.45E-25	115	Phel_contig_1748
g6474.t1	73.55323529	3.458664453	0.362185102	9.549438776	1.30E-21	3.18E-19	11	6	102	119	28	14	3	142	128	187	191	10	344	5	sp	Q9UGM3	DMBT1_HUMAN	25.636	511	302	16	28	1371	102	597	2.45E-25	115	Phel_contig_2588
g6492.t1	139.1505953	3.160820933	0.424124368	7.452580359	9.15E-14	5.99E-12	51	31	145	414	20	13	16	586	204	360	248	13	200	17	sp	Q6FHJ7	SFRP4_HUMAN	39.86	286	127	8	13	747	1	282	1.64E-56	189	Phel_contig_9571
g6519.t1	71.71396462	1.393362078	0.333137902	4.18253843	2.88E-05	0.000237283	53	28	101	158	67	46	7	172	117	58	119	34	204	16	sp	A4IGP0	HIKES_XENTR	43.939	198	84	2	1	519	1	196	3.60E-54	173	Phel_contig_9166
g654.t1	46.49387851	1.174301189	0.327085614	3.590195165	0.00033043	0.001877392	18	17	62	80	29	40	4	65	72	114	78	29	81	40	sp	Q7T3C7	RT4I1_DANRE	36.585	369	223	7	226	1308	16	381	1.12E-70	231	Phel_contig_8568
g6544.t1	2.590534155	3.638154668	1.491184397	2.439775171	0.014696405	0.04377275	18	0	2	4	1	0	0	5	26	0	2	0	0	0	sp	P82251	BAT1_HUMAN	42.123	292	164	3	1	870	199	487	1.58E-69	226	Phel_contig_27302
g6590.t1	2206.484431	-2.042884405	0.564249827	-3.620531733	0.000293998	0.001707842	2625	428	1000	867	449	2149	2260	1089	547	1035	1538	3439	1433	8274	sp	Q08E66	WFKN2_BOVIN	32.636	239	144	5	928	1602	326	561	5.56E-29	127	Phel_contig_1456
g661.t1	648.4766417	-0.971430376	0.282455521	-3.4392331	0.000583365	0.002998257	460	658	650	381	1314	564	568	549	394	785	400	857	566	639	sp	P27117	DCOR_BOVIN	49.77	434	196	6	1	1242	1	432	1.18E-143	422	Phel_contig_8470
g674.t1	5935.592267	-1.85130155	0.325148233	-5.693715556	1.24E-08	2.61E-07	11522	8791	3712	2501	3708	4417	7803	3489	2494	2836	3491	7896	3629	7142	sp	P09324	YES_CHICK	67.778	360	114	2	1	1080	179	536	0	520	Phel_contig_1512
g6741.t1	10843.74205	-3.383675986	0.487800675	-6.936595538	4.02E-12	1.90E-10	6242	46457	2293	2595	7410	7846	17277	2728	1684	1602	2495	16184	3243	6013	sp	Q5RBP9	MPEG1_PONAB	41.548	633	320	10	19	1887	8	600	1.82E-160	484	Phel_contig_625
g6771.t1	39.6422965	-6.085953103	0.962452957	-6.323377218	2.56E-10	8.29E-09	5	3	0	1	77	62	18	0	3	0	4	282	2	78	sp	P46023	GR101_LYMST	30.346	781	468	20	67	2352	367	1090	4.43E-102	343	Phel_contig_15446
g6772.t1	70.24876448	2.102652972	0.395321005	5.318849606	1.04E-07	1.74E-06	28	49	98	171	12	19	12	83	114	177	171	32	168	6	sp	Q6DCX5	PCFT_XENLA	25.676	444	311	10	55	1365	25	456	8.66E-33	133	Phel_contig_18363
g7287.t1	163.4365964	0.948687011	0.242530369	3.911621516	9.17E-05	0.000640967	87	156	171	275	100	85	67	355	257	253	241	71	323	78	sp	Q9UPR0	PLCL2_HUMAN	52.955	846	350	5	1	2463	275	1097	0	857	Phel_contig_9874
g7310.t1	64.24928447	-1.099112079	0.36001414	-3.052969197	0.002265892	0.009387791	44	50	102	32	93	79	61	45	24	32	59	112	52	76	sp	Q9HB07	MYG1_HUMAN	55.432	359	143	5	103	1164	24	370	1.68E-131	385	Phel_contig_5845
g7318.t2	1709.952921	-2.338461635	0.726485986	-3.218866818	0.001286982	0.005827431	1311	1436	428	1137	166	494	6662	606	747	506	675	522	819	1258	sp	O76536	HYAL_STRPU	41.667	168	94	4	601	1098	462	627	8.24E-21	100	Phel_contig_4480
g7327.t1	16.74213518	-2.031702385	0.589744264	-3.445056629	0.00057094	0.002945491	16	4	6	4	38	70	3	10	14	4	8	42	12	9	sp	P46023	GR101_LYMST	32.341	504	293	8	3034	4545	588	1043	1.95E-67	253	Phel_contig_15446
